144,LESZEK,KYSELOV
145,HUBERT,MORYTO
146,JOANNA,RADOMSKA
147,DAMIAN,GWÓŹDŹ
148,JANINA,MROZEK
149,JAN,WAJCHT
150,MARIA,SZCZYRBAK
151,ELŻBIETA,WIŚNIEWSKA
152,STANISŁAW,JASTRZĘBSKI
153,APOLONIA,DOBRZYŃ
154,IRENA,WIERZBICKA
155,HELENA,DUDKIEWICZ
156,LENA,OLEJNICZAK
157,KAMIL,MIKA
158,DAWID,TATARCZUCH
159,AGNIESZKA,KOZIEŁ
160,IZABELA,FRANKOWSKA
161,WANDA,ŁOKIETEK
162,BRONISŁAW,TRAPP
163,WIKTORIA,ZABŁOCKA
164,LESZEK,CZECHOWSKI
165,ANITA,SZYMKOWIAK
166,MAGDALENA,NADZIEJA
167,JADWIGA,OWCZAREK
168,ADRIAN,KLEJBA
169,HENRYKA,KURCZAB
170,MARIANNA,WOŹNIAK
171,STANISŁAW,JARMUSZ
172,IRENA,RĘDZIA
173,WACŁAW,KACZOR
174,MARCIN,PET
175,ANDRZEJ,FUTYNA
176,AGATA,MACIOŁ
177,ZOFIA,ZAJĄCZKOWSKA
178,WIESŁAW,MAZUR
179,IRENA,BĄK
180,LESZEK,ZAWADZKI
181,DORIAN,GAŁĘZOWSKI
182,MARCIN,MICHAŁKOWSKI
183,PAWEŁ,DUMA
184,MARCELINA,WAJDA
185,DANUTA,LASKOWSKA
186,MAŁGORZATA,STELIGA
187,SYLWIA,PAZDA
188,JACEK,KOŁOMYJSKI
189,ANNA,SZYMCZYK
190,WOJCIECH,GŁODKOWSKI
191,BRONISŁAWA,KUCZYŃSKA
192,JULIA,SYNORADZKA
193,JAGODA,UFEL
194,KRYSTYNA,BUŁKA
195,BOLKO,KANKA
196,EDWARD,SOŁTYS
197,ANTONI,TKACZUK
198,MARIA,OSIKA
199,WIESŁAWA,GRĄTKIEWICZ
200,HALINA,WĄDRZYK
201,FILIP,MARCZYŃSKI
202,EDWARD,TSYMBALIUK
203,MAŁGORZATA,TYC
204,WIESŁAWA,GÓRSKA
205,LEONARD,IEGORUSHKOV
206,WŁADYSŁAW,SOCHA
207,FRYDERYK,MIGDALSKI
208,PIOTR,KREMEŹ
209,ZOFIA,WITOS
210,FELIKS,PRZYBYŁOWSKI
211,WOJCIECH,WRÓBLEWSKI
212,PAWEŁ,PRZYWARA
213,JAROSŁAW,CZOSKA
214,MARIA,ŁAWNICZAK
215,ANTONI,PRZYBYSZ
216,ANNA,SARNOWSKA
217,PIOTR,FIRSIOF
218,ROXANA,STAROSTA
219,LESZEK,WAJDA
220,GABRIELA,KOŁODZIEJSKA
221,PIOTR,WARZECHA
222,WIESŁAWA,FUTYMA
223,ZUZANNA,CZAPSKA
224,ANDRZEJ,KOMASARA
225,ELŻBIETA,KARBOWA
226,MICHAŁ,ŁACNY
227,SŁAWOMIR,JURCZUK
228,EWA,FERNANDO
229,DAWID,GLINKA
230,PAWEŁ,KOŁODZIEJ
231,JAN,BIELA
232,RENATA,MISIŃSKA
233,PIOTR,TOMCZAK
234,WACŁAW,GĘBALA
235,DAWID,KUNECKI
236,BERNARD,SADOWSKI
237,JAKUB,KULAS
238,EDYTA,WOJNAROWSKA
239,HERVÉ,MATUSZEWSKI
240,MONIKA,CHROBOT
241,PIOTR,SZCZEPANIK
242,EWA,BALÁZS
243,WŁADYSŁAW,WIĄCEK
244,KATARZYNA,LOBA
245,EDWARD,NIEWIATOWSKI
246,MARIA,TOCZEK
247,SALOMEA,KOLORZ
248,RYSZARD,WASINIEWSKI
249,NATALIA,KRUSZEWSKA
250,KAMILA,DELOST
251,ADAM,MARZEC
252,JÓZEF,GONTARZ
253,DAWID,UCIEKAŁEK
254,MARIUSZ,OLSZEWSKI
255,KAMIL,PIETRAS
256,ELŻBIETA,BERENT
257,ZBIGNIEW,CYBULAK
258,JANUSZ,KULIGOWSKI
259,MARCIN,SAMEK
260,ADAM,JANKOWSKI
261,HELENA,GÓRNIEWICZ
262,KSAWERY,WILK
263,PIOTR,MICHALIK
264,WŁADYSŁAW,BARYLSKI
265,MIROSŁAWA,PÓŁROLNICZAK
266,TERESA,PRZYBEK
267,BARTOSZ,KACZMAREK
268,RADOSŁAW,SEKUŁA
269,JACEK,KISIELIŃSKI
270,ROMA,URBANIAK
271,TOMASZ,MARKIEWICZ
272,VITALII,DĄBROWSKI
273,PATRYK,ZMITROWICZ
274,ALEKSANDRA,BALANDINA
275,MARZENA,BRANDT
276,ARLETA,ZABOROWICZ
277,SABINA,STROKOSZ
278,MARIA,GAJEWSKA
279,MAREK,MAŃKA
280,WIKTOR,PIETRZYCKI
281,HENRYK,CHODAKOWSKI
282,REGINA,MUCHA
283,DOROTA,DRZEWIECKA
284,ADAM,KOCHANEK
285,AGATA,LATAŁA
286,TEODOZJA,OŁOWNIA
287,STANISŁAW,RANOSZ
288,JÓZEF,ŁOBACZ
289,JANUSZ,WYSMYK
290,ŁUKASZ,CHRZANOWSKI
291,ZBIGNIEW,ZAKRZEWSKI
292,BRONISŁAW,KOŁODZIEJ
293,ELŻBIETA,WYSKIELSKA
294,ANTONI,JAROSZEWSKI
295,AMELIA,KORZENIEWSKA
296,HELENA,GRZEBIELUCH
297,MONIKA,HACZYŃSKA
298,MATEUSZ,KRETOWICZ
299,MARIA,GOSTYŃSKA
300,ANNA,SROKA
301,KATARZYNA,KRZYŻANOWSKA
302,ANNA,MAKOSZ
303,BENONA,ŚWIEBODA
304,ZOFIA,KOTLIAR
305,PAULINA,JASIŃSKA
306,MARIA,STOJEK
307,MICHAŁ,SUSZCZYŃSKI
308,DAMIAN,PABIAN
309,NATALIA,SKUBICH
310,ALICJA,KUBIŚ
311,KINGA,RODA
312,HALINA,TOMASZEWSKA
313,KAROL,BAKUN
314,JOLANTA,CHAŁUPNICZAK
315,IRENEUSZ,KULIK
316,JANINA,MALINOWSKA
317,STANISŁAW,KABAT
318,DAWID,DOBOSZ
319,KACPER,GAWROŃSKI
320,MARIA,BRYLOK
321,ROZALIA,ADAMUS
322,SŁAWOMIR,TYLICKI
323,JAN,HOANG
324,KRZYSZTOF,SPALENIAK
325,ANNA,ŁUKASZYK
326,JAN,MILCZANOWSKI
327,KAZIMIERZ,TURLEJ
328,PAWEŁ,BIL
329,MARCIN,DOPIERAŁA
330,TERESA,JANOWICZ
331,MARIANNA,NOGA
332,TOMASZ,MYKHALCHUK
333,WACŁAW,SZPEJCHER
334,JOLANTA,OLEKSY
335,EUGENIUSZ,MUC
336,LESZEK,OŻAREK
337,MATEUSZ,SOBIECKI
338,ZYGMUNT,WĄSOWICZ
339,MARIA,LINSCHEID
340,PIOTR,NAWROCKI
341,ANNA,DOMAŃSKA
342,KONRAD,KUJAWA
343,PIOTR,STRZELCZYK
344,ELŻBIETA,BOGUSZ
345,TOMASZ,KOZAK
346,BOGUMIŁA,ANTCZAK
347,URSZULA,DYLĄG
348,MAREK,KOŁACZ
349,MARCIN,MIELCZARSKI
350,ALICJA,FRONCZEK
351,MARTA,NOWAK
352,ALEKSANDRA,KUBICA
353,TOMASZ,MANIAK
354,WŁADYSŁAW,DĘBSKI
355,OLIWIER,MALISZEWSKI
356,CZESŁAWA,WILCZEK
357,WŁADYSŁAW,ŁOPUCKI
358,JULIA,GROBORZ
359,BRONISŁAWA,MAJCHRZAK
360,EUGENIUSZ,MĄKA
361,RITA,PODLEWSKA
362,ALEKSANDRA,ABED
363,PAWEŁ,RZETELSKI
364,MICHAŁ,SZUKALSKI
365,GRZEGORZ,KALETKA
366,LEO,WALTROWSKI
367,MIECZYSŁAW,YAKOVYNA
368,LEONARDA,PESTA
369,MATEUSZ,REJNIAK
370,FARIS,BRZÓSKA
371,ELŻBIETA,WIŚNIOWSKA
372,JULIA,BEZKOROWAJNA
373,MARCIN,KAMIŃSKI
374,KRZYSZTOF,MROCZKOWSKI
375,JÓZEF,POJAWA
376,FRANCISZEK,GADOMSKI
377,WALDEMAR,KUPIEC
378,EWA,DOBIES
379,URSZULA,KOBYLIŃSKA
380,JERZY,KAWAŁKO
381,DARIUSZ,BEBEL
382,WIOLETA,BEJM
383,KAZIMIERZ,WIŚNIEWSKI
384,BOGUMIŁA,LEONARSKA
385,WITOLD,LEWICKI
386,TOBIASZ,SUS
387,JUSTYNA,FORNAGIEL
388,ANNA,KOZIŃSKA
389,IVAN,BUGAJ
390,MAŁGORZATA,ŻOŁĄDKIEWICZ
391,DANUTA,DOBIAS
392,MAREK,AREND
393,ALEKSANDRA,MARASZEK
394,MARIAN,SÜLE
395,AGNIESZKA,CZWORDON
396,ALEKSANDRA,WARZECHA
397,SZYMON,GÓRALCZYK
398,JOANNA,PIOTROWICZ
399,WŁADYSŁAW,NOWAKOWSKI
400,WŁADYSŁAW,GOZDECKI
401,JAN,LEWIŃSKI
402,MAREK,CZAJKA
403,ANETA,MARGOL
404,ANIELA,SWATEK
405,JANINA,ZAJĄC
406,MARIA,SZCZYPNIEWSKA
407,DAIANE,KLUCZYŃSKA
408,JAN,JARCZYŃSKI
409,MARZENA,STYRYLSKA
410,URSZULA,DZIEDZIC
411,ANNA,SŁOWIK
412,ANTONI,LIZUREJ
413,ZYGMUNT,SZCZUREK
414,ZUZANNA,GŁOWACKA
415,MARLENA,KACZMAREK
416,IAROSLAV,LE VAN
417,TERESA,JANIEC
418,MIKOŁAJ,LACHOWICZ
419,TADEUSZ,GRZYWACZEWSKI
420,WOJCIECH,MACH
421,STANISŁAW,BALSAM
422,AGNIESZKA,POLEWICZ
423,JAN,LISZKA
424,DAMIAN,STRUZIŃSKI
425,WOJCIECH,PUKAS
426,TEODOZJA,ŻOK
427,ELŻBIETA,JANKOWSKA
428,EMILIA,VOLKMANN
429,ZOFIA,SKOPYK
430,JAN,KORDEK
431,MICHAŁ,RZEŹNIKOWSKI
432,PAWEŁ,NOWICKI
433,JAKUB,TOŚ
434,JAN,WALUSIAK
435,JANINA,SKÓRKA
436,WIKTOR,KŁOSIŃSKI
437,KAROLINA,ŚLEZIONA
438,JADWIGA,WAWRZYNIAK
439,ROMAN,MARKUS
440,WIKTORIA,ROSÓŁ
441,DOMINIKA,PIKUS
442,INEZ,ADAMCZYK
443,MARCIN,KUROWSKI
444,CZESŁAW,BŁAŻEJEWSKI
445,BOGUMIŁA,KACZMAREK
446,MARIUSZ,KALITAN
447,CZESŁAW,BANDYK
448,ADRIAN,KROCZEK
449,STANISŁAW,PAGACZ
450,MARCEL,SZYWALSKI
451,MARCIN,UMAŃSKI
452,WIESŁAW,JANUSZAK
453,RYSZARD,KRZESIWCZYK
454,HELENA,PIWOWAR
455,JAN,SASS
456,EDWARD,LICHOŃ
457,KACPER,GROMACKI
458,HELENA,DORACZYŃSKA
459,MONIKA,SZWEDOWICZ
460,RAFAŁ,SUROWIECKI
461,IZABELA,WOLNY
462,JAN,KUROPATWA
463,JADWIGA,MAJCHER
464,JERZY,WOJNAROWSKI
465,MILENA,ZARZYCKA
466,ARON,SOBAŃSKI
467,STANISŁAW,GRYGO
468,MIROSŁAW,SUBCZYŃSKI
469,MARIAN,RABIKOWSKI
470,SŁAWOMIR,DANISZEWSKI
471,DARIUSZ,KURAS
472,URSZULA,OLEKSYK
473,MARCIN,KORSAK
474,WERONIKA,MARCINIAK
475,ALEKSANDRA,MINIOR
476,MICHAŁ,LASOTA
477,MIROSŁAWA,HADUCH
478,RYSZARD,KALECIŃSKI
479,ANDRZEJ,SKWIOT
480,MARZENA,JEROMINEK
481,EDMUND,BIADUN
482,HELENA,NARTOWSKA
483,MARIANNA,FLIS
484,APOLONIA,SZCZĘSNA
485,KRZYSZTOF,DZIUK
486,ZOFIA,GINKA
487,WŁODZIMIERZ,URBAŃSKI
488,HALINA,FUCHS
489,MARIANNA,BALICKA
490,PRZEMYSŁAW,ZIELIŃSKI
491,NATALIA,ZAKŁADA
492,SHIREEN,GROMOWSKA
493,RYSZARD,SIENKIEWICZ
494,EWA,KNAPIK
495,FRANCISZEK,PEPŁAWSKI
496,NATAN,BAJDA
497,ANDRZEJ,STRUZIK
498,JOLANTA,LASZCZAK
499,STANISŁAWA,PRZEWOŹNA
500,WŁADYSŁAW,TRZPIOŁA
501,IWONA,PUSZKAREK
502,STANISŁAW,BURACZEWSKI
503,JÓZEF,WINIARSKI
504,JAN,GACEK
505,TERESA,NOWAK
506,CZESŁAW,NIJAKOWSKI
507,HELENA,DZIECHCIARZ
508,STANISŁAW,JAMRÓZ
509,ADAM,KRAWCZYK
510,KASJAN,CHELIŃSKI
511,STANISŁAWA,BARCIKOWSKA
512,ANDRZEJ,MARZEC
513,MARIAN,STECHNIJ
514,TADEUSZ,WAGA
515,APOLONIA,FRANCZYK
516,MARZENA,MIECZKOWSKA
517,MACIEJ,DAWLIDOWICZ
518,JAN,KAMIŃSKI
519,WIOLETA,KRAUZE
520,KRZYSZTOF,ROSZCZYK
521,AUGUSTYN,MAŃKOWSKI
522,MONIKA,KOSTEK
523,TADEUSZ,ŁASKARZEWSKI
524,STANISŁAWA,WIŚNIEWSKA
525,ANNA,LUDWINIAK
526,TERESA,GORĄCA
527,KSYMENA,TONDOS
528,NIKODEM,WYROSTEK
529,IULIA,POPŁAWSKA
530,ANNA,SIKORSKA
531,ANIELA,DOROBA
532,EDWARD,RĄCZKA
533,ARTUR,SKALIK
534,AGNIESZKA,TOMASZCZYK
535,STANISŁAW,KARAŚ
536,HENRYK,GOLUCH
537,BARBARA,KOBALCZYK
538,TOMASZ,TOMASZEWSKI
539,ALEKSANDER,KRYSIUK
540,MAŁGORZATA,FOREMNIAK
541,DANUTA,BLAMOWSKA
542,FILOMENA,SYKUŁA
543,WŁADYSŁAW,WOŹNY
544,MAŁGORZATA,TOMASZEWSKA
545,ŻANETA,TOPOLSKA
546,FRYDERYK,WALKÓW
547,NATALIA,CZARZASTY
548,ALEKSANDRA,BRYJA
549,ROBERT,TEMPOROWICZ
550,NATALIA,SKAŁKA
551,STANISŁAW,PIERZCHAŁA
552,ARKADIUSZ,YAVORSKYI
553,GRZEGORZ,KLICH
554,HENRYK,MARSZAŁEK
555,PELAGIA,SZNAPKA
556,DARIUSZ,ŚPIEWANEK
557,ALINA,BUDYNEK
558,KATARZYNA,HOŁOWIŃSKA
559,WOJCIECH,MACIAŚ
560,BILAL,CYGAN
561,LEON,KRZYŻAK
562,MARIA,OLSZEWSKA
563,JANUSZ,STANIKOWSKI
564,AMELIA,PATOŁA
565,ZOFIA,SARNA
566,AGNIESZKA,ZMUDA
567,KAZIMIERZ,KOWALSKI
568,ŁUKASZ,TRETYN
569,YURII,KOSENKO
570,JOLANTA,WENTA
571,BARBARA,WILCZKIEWICZ
572,DANIEL,JAROSŁAWSKI
573,PIOTR,WAL
574,EWELINA,PARTYKA
575,RAFAŁ,ROSTKOWSKI
576,ZOFIA,KORNOWSKA
577,KONRAD,POLIT
578,STEFAN,RYBA
579,KACPER,KWIATKOWSKI
580,ANASTAZJA,ADAMSKA
581,DARIA,BARTCZAK
582,JAN,GACIA
583,JAKUB,SAK
584,KONRAD,KULIŃSKI
585,CZESŁAWA,OLESZEK
586,PAWEŁ,KARYŚ
587,GRAŻYNA,BILMIN
588,JERZY,OSTROWSKI
589,ADELAJDA,CHWEDORUK
590,MATEUSZ,MIELCZAREK
591,WALDEMAR,KLEPACZKA
592,KATARZYNA,MARSZAŁEK
593,ZBIGNIEW,KOMARNICKI
594,DANUTA,MUCHARSKA
595,KONSTANCJA,PIREK
596,HELENA,BAŁDYS
597,BARBARA,ADAMCZYK
598,WŁADYSŁAW,ZIELIŃSKI
599,FELIKS,SZYMANDERA
600,JULIA,CZYPIONKA
601,DANUTA,NYCZ
602,TERESA,GUT
603,KRZYSZTOF,MARCINIAK
604,EDWARD,GRZELAK
605,DANISŁAWA,LEHMAN
606,PAWEŁ,MIKOŁAJCZAK
607,JOLANTA,JACEWICZ
608,STANISŁAW,SABAT
609,PAULINA,LEWANDOWSKA
610,ZBIGNIEW,PYRZOWICZ
611,MARIA,ADRYAN
612,LUDWIKA,LEWKOWICZ
613,BOGDAN,WURM
614,JAN,GIL
615,KRZYSZTOF,SZOLC
616,JÓZEF,SIERADZKI
617,ANDRZEJ,ROZE
618,MARTYNA,ŚLEPOWROŃSKA
619,ANDRZEJ,OLSZEWSKI
620,LAURA,PARTYKA
621,VERONICA,RYSZKA
622,LESZEK,CZAJKA
623,MARIOLA,SŁABY
624,MARIA,WICZYŃSKA
625,BARBARA,BUCZEK
626,MARCIN,JABŁOŃSKI
627,ŁUKASZ,MAŁOTA
628,JADWIGA,POSTEK
629,MARIA,MAKARSKA
630,ANDRZEJ,KOBYŁKA
631,MILA,BŁONIARZ
632,PATRYK,WARZECHA
633,MICHAŁ,WOJCIESZYŃSKI
634,JACEK,ŁUCIÓW
635,ALICJA,DOMAŃSKA
636,SZYMON,SZULETA
637,ADAM,STACHNIK
638,JANUSZ,PLUCIŃSKI
639,STANISŁAWA,JAROSZEK
640,JÓZEF,POPIELSKI
641,SYLWIA,WOLSKA
642,KATARZYNA,GRYZIAK
643,EWELINA,CIECHAN
644,GRAŻYNA,JANIAK
645,JAN,MICHALIK
646,HALINA,HAŁYS
647,JAN,LOBER
648,LESZEK,SMOLIŃSKI
649,AGATA,KALINOWSKA
650,STANISŁAW,MIKICKI
651,MARIUSZ,RYBSZTAD
652,ERYK,PUDŁO
653,HENRYK,OLSZA
654,BOŻENA,GRZANKA
655,TERESA,BANACH
656,PAWEŁ,WIŚNIEWSKI
657,KRZYSZTOF,HAJDAS
658,MICHAŁ,CYBULSKI
659,JACEK,PODGÓRSKI
660,ŁUKASZ,JARMUŻEK
661,STEFAN,CIECHACKI
662,STANISŁAW,KRYSZTOFEK
663,BOGDAN,SADLAK
664,LORENZO,RATAJCZAK
665,DARIUSZ,NIESTOLIK
666,HANNA,LITWIN
667,DOROTA,STRZELCZYK
668,WŁADYSŁAW,RZYMKIEWICZ
669,ROBERT,JASKŁOWSKI
670,IRENEUSZ,WĘGRZYN
671,CZESŁAWA,SZUTER
672,STANISŁAW,KUKULAK
673,DOROTA,TATKA
674,BARBARA,WATA
675,FRANCISZEK,PIASECKI
676,MONIKA,BORKOWSKA
677,WIESŁAW,SADOWSKI
678,MARIA,CZUBA
679,DANUTA,SMAGIEŁ
680,MARIUSZ,OCZKOŚ
681,ANNA,SIWCZUK
682,EDWARD,GRABOWSKI
683,BERNARD,JASIAK
684,STANISŁAWA,SANDU
685,BEATA,DZIAŁO
686,DAWID,RAĆKOS
687,JÓZEF,DEBERNY
688,EMILIA,JAWORSKA
689,BEATA,ZIOBROWSKA
690,JAN,GAŁUSZKA
691,ALICJA,PIETRASIK
692,KATARZYNA,ŁUBEK
693,ANNA,ŚWIEŚCIAK
694,STANISŁAW,WIŚNIEWSKI
695,GRZEGORZ,GUDZENKO
696,ELŻBIETA,ŚWIĘCKA
697,JAN,KUJAWA
698,BOGUSŁAW,ZIÓŁKOWSKI
699,JULIA,WASILEWSKA
700,HELMUT,TWARDY
701,KAROLINA,WROŃSKA
702,KRZYSZTOF,MROZICKI
703,BRONISŁAW,KURACIŃSKI
704,MIROSŁAW,KULESZA
705,BEATA,NASIADKO
706,PAWEŁ,PIŁATOWICZ
707,ZOFIA,KOT
708,MARIA,STOLARSKA
709,MIKOŁAJ,MŁYŃCZAK
710,PAULINA,ŚLUSARCZYK
711,WOJCIECH,BOROWSKI
712,ANNA,FORTUNA
713,BOGUMIŁ,NARUSZEWICZ
714,MYKHAILO,GŁADYSZ
715,RYSZARD,KOZAK
716,NATALIA,KONKOL
717,ANNA,NOJSZEWSKA
718,MARIAN,JARZĄBEK
719,MARIA,KOPACZ
720,URSZULA,ULATOWSKA
721,ALEKSANDER,WYSOCKI
722,BARBARA,KAROLKIEWICZ
723,ADAM,RUDZKI
724,KRZYSZTOF,ŚMIAŁEK
725,ZDZISŁAW,PILICH
726,MARTA,JARCZOK
727,WIESŁAW,KUBIAK
728,MARIUSZ,PASZKIEWICZ
729,LENA,ZUZIAK
730,KAZIMIERA,JANISZEWSKA
731,MARCIN,KOŁODZIEJEK
732,ANNA,MAŁEK
733,FABIAN,BOGACZ
734,MIECZYSŁAW,BREŚ
735,ŁUKASZ,GAJEWSKI
736,JAN,MAJEWSKI
737,MARIA,SZMALC
738,FRANCISZEK,OLEŚKÓW
739,REGINA,ŁACIOK
740,ZUZANNA,KOSTIUK
741,STANISŁAW,WYSOCKI
742,JADWIGA,ŚNIEGOCKA
743,JANUSZ,MARCINISZYN
744,PAWEŁ,WRZESIŃSKI
745,STANISŁAW,ŚMIGIEL
746,KATARZYNA,RESZOTNIK
747,STANISŁAW,OCIEPKA
748,ŻANETA,RUSIN
749,OLIWIER,WIECZOREK
750,SYLWIA,MAŚNICA
751,JANINA,GZYRA
752,ELEONORA,MACYSZYN
753,KRYSTYNA,KLIMAS
754,MAGDALENA,RUTKOWSKA
755,KRZYSZTOF,TKACZEWSKI
756,KAROLINA,WASZCZUK
757,MATEUSZ,PUSZER
758,KAMIL,STRZAŁKOWSKI
759,RAFAŁ,OLEKSY
760,ALEKSANDRA,DOBROTWÓR
761,URSZULA,ZLOT
762,ADAM,KWAŚNIAK
763,WIESŁAW,LESZEK
764,MACIEJ,BOSAK
765,MARIAN,JAWORSKI
766,JAKUB,URBAN
767,KAROLINA,BARANOWSKA
768,MIROSŁAWA,CUDOK
769,MICHAŁ,MAJKA
770,FELIKS,SŁAWIŃSKI
771,JÓZEF,SZEMRAJ
772,URSZULA,ROMANOWSKA
773,MARIANNA,SZUMLAŃSKA
774,ZOFIA,JAWOSZEK
775,STANISŁAW,GROT
776,DAWID,KNOPIK
777,MATEUSZ,HANKUS
778,JĘDRZEJ,RODZIEWICZ
779,MARIUSZ,MAJCHRZAK
780,ARTUR,IGNATOV
781,DAWID,KOCJAN
782,HANNA,ZELEK
783,JADWIGA,SOCHACKA
784,HARRISON,LEWANDOWSKI
785,BARBARA,PROKOPCZYK
786,JÓZEF,PERTYŃSKI
787,ZOFIA,MASINA
788,ANNA,MILBERG
789,RAFAŁ,BENDKOWSKI
790,MARCELI,GRABIA
791,JERZY,DRAPALUK
792,JULIA,NOWAKOWSKA
793,ALOJZY,SIECZYCH
794,GRAŻYNA,MEKSUŁA
795,ZOFIA,LEŚNIARA
796,MARCELA,MROSEK
797,TOMASZ,CZMIELEWSKI
798,ADRIAN,WIATROWSKI
799,BOGUSŁAW,SMOCZYŃSKI
800,NATALIA,NAWRACKA
801,ZBIGNIEW,KLOCEK
802,HALINA,GMURZYŃSKA
803,ADAM,LUSIŃSKI
804,ZOFIA,BAIZERT
805,JOANNA,GRODECKA
806,KRZYSZTOF,ZEMŁA
